Processor Time %
0
16.260871013725
0
16.6904562416429
0
28.4109069336458
42.6373130383324
72.571642931452
25.7636662873237
36.6322310915974
46.5426369286924
33.1767196790596
29.3661658154293
55.4202307654542
65.5103541173044
29.5450320441656
25.7867634830597
19.1968078445688
49.206251858065
53.8503315189166
22.1193525349375
19.8400139925774
53.7345866493416
55.2401407855467
24.3153420802571
22.2971086513636
69.1295885990007
33.633408609926
26.8276178169027
48.5069385005186
53.1040792972865
28.736671041288
45.3272631883117
49.3705918047333
21.7241599613981
19.367946307943
14.9059300581997
11.3112079146759
13.6965343283841
12.8462772519133
33.0873103940474
13.3358753118446
12.9781005684213
10.5035265396572
7.38865867002082
8.93011389488917
16.1447855023645
13.3682078733928
12.8632232264402
11.0879640601802
12.1705059374097
11.134808662765
23.7476670414315
69.7873639394433
45.6986155447999
34.5011753091778
29.9220890368493
21.5092536751916
46.7893868530983
67.380751564692
29.0353110864582
30.0718615097109
29.9489372310628
0
11.9725562339261
12.3467154564861
10.1686722395944
13.1142468111125
25.6476457457208
58.9875412086931
51.1038246713642
29.5997364857794
34.4679976137257
39.8710845104515
53.3785615921582
27.6730377047631
28.565873321455
0
21.2710165643622
58.4511179569907
55.3266129292205
37.8779813590044
39.7853174230778
38.3247695821865
53.9282737756199
25.3001799668461
26.1150116532248
0
35.2842229808674
60.2696516885624
31.9138503339458
53.8101252523139
29.0908657020356
61.7699532998882
24.7918631980733
53.900092565496
30.1622920341334
33.9823372990097
0
27.4228649248113
63.4090766799143
55.3942286445996
41.9791031615825
29.7108767828272
46.7229556341769
52.9776198720095
23.5532697878489
23.429607156075
0
31.4376858995219
30.0745349517043
77.5795941210239
82.6074368371052
34.1737804964462
31.0440194178639
79.5604019053814
79.5263550948032
35.5328183769973
17.779543277395
35.2302610852631
49.9392816648657
26.8231099767494
33.173410520452
68.5175796205222
75.9646362427362
31.0359674462991
32.3900154443703
70.6342824422301
80.0585345527321
31.5849885888317
40.2812178432403
42.6804762524715
20.2293460233751
28.4254957662816
69.2139894319933
60.6203376607913
31.8812006462467
69.0241675598997
45.699232375925
34.2785594558464
32.1865003440168
19.5652586447491
24.8791691358512
24.979499595482
28.273073467332
36.158453635987
43.2277628005412
37.683108135297
38.6323203547108
74.4227928362406
40.051619677229
34.4718159036457
33.9890569068722
41.8032440747902
35.4697728773386
70.3112564903569
36.4875425977739
33.6771042408774
45.8589233161108
60.7835598432747
40.5007671372286
60.4310241189745
33.6173269317419
57.7455812369141
36.6568974445699
